,ticker,growth,price,trailingAnnualDividendYield,payoutRatio,trailingAnnualDividendRate,dividendRate,priceToSalesTrailing12Months,forwardPE,fiveYearAvgDividendYield,dividendYield,profitMargins,forwardEps,bookValue,trailingEps,priceToBook,pegRatio,trailingPE,earningsQuarterlyGrowth
0,MDC,0.2030252895296618,52.5,0.024913093,0.3081,1.29,1.32,0.91788787,8.209678,3.52,0.0255,0.07518,6.2,29.553,4.076,1.7223295,0.73,12.487733,0.546
0,MDT,0.04746052881871776,110.015,0.02046131,0.67480004,2.2,2.32,5.301675,19.053633,2.07,0.0216,0.15798001,5.78,37.442,3.26,2.941349,2.84,33.782207,-0.436
0,MDU,0.0033291718684975713,24.275,0.034780778,0.4635,0.825,0.83,0.8786459,12.962366,3.14,0.035,0.06498,1.86,14.451,1.781,1.6683967,1.61,13.537339,0.613
0,MEC,0.09162895927601822,5.57,,0,,,0.48149064,25.394735,,,0.0027599998,0.38,9.92,0.056,0.9727822,,172.32141,
0,MEI,0.028126058963063416,30.245,0.014511873,0.1443,0.44,0.44,1.205432,10.426117,1.19,0.0145000005,0.12259,2.91,21.684,3.048,1.3991884,0.7,9.954068,-0.269
0,MET,0.003320561941251743,39.33,0.045489393,0.23030001,1.78,1.84,0.52254087,6.3869915,3.59,0.047,0.10727999,6.15,83.397,7.711,0.47100013,2.14,5.0940213,-0.917
0,MFAC,0.0029182879377434023,10.305,,0,,,,,,,0.0,,0.673,0.089,15.319467,,115.8427,
0,MFC,-0.02999318336741641,14.05,0.045903955,0.54080003,0.65,0.85,,6.438914,3.91,0.0598,0.044439998,2.21,15.355,0.919,0.926734,1.37,15.484221,-0.499
0,MFG,-0.0912408759124087,2.495,0.027419357,1.7133,0.068,0.14,,8.032258,4.2,0.0555,0.16638,0.31,6.588,0.444,0.37795994,,5.608108,-0.247
0,MFL,0.005299015897047621,13.285,0.04286781,0.28350002,0.574,0.58,14.56385,,5.43,0.0435,2.18781,,15.406,1.995,0.8620018,,6.6566415,2.184
0,MFT,0.03692762186115206,13.945,0.04521355,0.8625,0.614,0.72,14.498921,,5.61,0.053000003,0.74419,,14.367,0.721,0.97723955,,19.472954,-0.948
0,MGF,0.010364950788258831,4.630000000000001,0.074568965,0.8265,0.346,0.35,32.262886,,7.8,0.0752,2.9945002,,4.852,0.431,0.9563066,,10.765661,-0.05
0,MGM,-0.09693877551020413,21.16,0.0194707,0.1106,0.412,0.01,1.2023834,-21.24,,0.0005,0.22081,-1,14.95,3.878,1.4207358,0.92,5.47705,
0,MGP,-0.020306376914855706,27.345,0.06807444,4.5298,1.902,1.95,9.328355,20.833332,,0.0709,0.04439,1.32,19.438,0.338,1.4147546,2.54,81.36095,0.876
0,MHE,0.021837349397590522,13.4,0.036849923,0.2911,0.496,0.52,15.360684,,4.26,0.0383,1.9003199,,14.417,1.679,0.94124293,,8.082131,2.164
0,MHI,-0.0008695652173912327,11.504999999999999,0.049436253,2.4457002,0.57,0.54,13.967822,,5.56,0.0468,0.28252,,12.307,0.232,0.93361497,,49.525864,
0,MHK,0.14010602618197532,105.515,,0,,,0.8085267,12.471005,,,0.05199,8.45,111.227,49.89534,0.9474318,-1.65,2.1120207,
0,MHN,-0.01754385964912286,13.32,0.039523352,0.2871,0.534,0.65,14.729137,,4.82,0.0484,2.05055,,15.633,1.871,0.85971975,,7.183324,1.046
0,MHO,0.14474633325318575,47.58,,0,,,0.505699,7.369969,,,0.06172,6.46,38.341,5.734,1.2417517,0.63,8.303104,0.802
0,MIC,-0.03223469757334296,25.950000000000003,0.07374631,7.5,2,,1.5439671,23.034483,9.03,,0.05179,1.16,31.425,0.901,0.85027844,-10.47,29.655937,
0,MIN,-0.01914378878720946,3.73,0.091935486,1.1788,0.342,0.34,29.454233,,9.39,0.091400005,2.30502,,3.992,0.292,0.9343687,,12.7739725,-0.34
0,MIXT,-0.1149897330595484,8.06,0.0012805588,0.7327,0.011,0.24,1.3690699,31.925924,2.3,0.0274,0.06147,0.27,4.7,0.35,1.8340425,540.13,24.628572,-0.515
0,MIY,0.002161383285302465,13.934999999999999,0.04231594,0.7714,0.592,0.67,14.509745,,5.14,0.048,0.80499,,15.885,0.772,0.8756688,,18.018135,-0.898
0,MKC,-0.008996023856858826,195.36,0.012201859,0.4301,2.43,2.48,4.8106146,35.990974,1.64,0.0125,0.13748999,5.54,29.478,5.649,6.764027,7.04,35.296513,0.074
0,MKL,-0.09077127510246852,977.515,,0,,,1.6563154,21.246883,,,0.028800001,45.73,784.205,15.54,1.2389872,-11.01,62.523808,0.854
0,MLI,0.012773109243697345,30.17,0.013302295,0.19229999,0.4,0.4,0.75864273,-251.08333,1.27,0.013300001,0.05215,-0.12,11.809,2.08,2.5514438,,14.485577,-0.001
0,MLM,0.20389568127934554,259.095,0.008564978,0.2211,2.2,2.28,3.6414454,25.439096,0.89,0.0089,0.1407,10.18,88.14,9.955,2.9381666,4.98,26.014063,0.148
0,MMC,0.0,114.965,0.016002098,0.4596,1.83,1.86,3.4102883,22.49315,1.82,0.0163,0.118319996,5.11,16.245,3.959,7.0754075,4.91,29.032583,0.723
0,MMD,0.00097418412079886,20.55,0.049490537,2.55,1.02,1.02,14.919523,,5.47,0.0495,0.29193002,,19.789,0.401,1.0384557,,51.246883,
0,MMI,0.0667808219178081,31.240000000000002,,0,,,1.6460536,23.961538,,,0.07147,1.3,13.048,1.346,2.3873389,9.83,23.142645,-0.995
0,MMP,-0.02444208289054206,36.81,0.11017723,0.95059997,4.103,4.11,3.1297412,9,5.89,0.1104,0.37148,4.08,10.907,4.303,3.3666456,-25.32,8.533582,-0.472
0,MMS,-0.08345514950166111,68.935,0.015879953,0.33029997,1.09,1.12,1.2842872,18.947802,0.66,0.0163,0.06406,3.64,19.489,3.302,3.5389194,1.69,20.88734,0.025
0,MN,-0.027972027972028024,4.205,0.01421801,0.693,0.06,,0.52871436,9.928572,8.91,,0.02229,0.42,4.666,0.086,0.8936991,4.29,48.488373,2.734
0,MNRL,-0.08549471661863595,8.02,0.12461696,2.7115,1.22,0.56,5.1891103,28.000002,,0.0572,0.22002001,0.34,13.202,0.249,0.7211029,-5.58,38.232933,
0,MOH,0.15103825136612015,210.245,,0,,,0.7348051,15.420205,,,0.04689,13.66,33.831,12.908,6.226242,1.72,16.318562,0.408
0,MPA,-0.03232607167955026,13.625,0.04109589,0.965,0.57,0.66,13.971796,,5.03,0.0476,0.60056,,16.092,0.592,0.8557048,,23.260136,
0,MPW,-0.004412575841147182,18.075000000000003,0.05786026,1.2771,1.06,1.08,8.802209,16.11607,6.42,0.059,0.37797,1.12,13.37,0.818,1.3500373,-0.87,22.066013,0.378
0,MPX,0.20767649074708716,17.645000000000003,0.023148147,0.8627,0.4,0.32,2.7165992,23.493334,2.53,0.0185,0.07857,0.75,2.254,0.51,7.8172145,3.36,34.549023,-0.818
0,MSA,0.18710307767464607,108.11500000000001,0.011749983,0.43330002,1.69,1.72,4.102634,28.986082,1.78,0.012,0.110819995,5.03,18.978,3.9,7.6825795,1.61,37.384617,-0.094
0,MSB,0.14892578125,24.155,0.08825911,1.465,2.18,1.67,14.314215,-1.186586,9.94,0.067600004,0.90515,-19.83,0.923,1.488,25.49296,,15.813172,-0.52
0,MSCI,0.05006031363088059,364.775,0.007521708,0.443,2.72,3.12,18.791544,44.42406,1.03,0.0086,0.32141,8.23,-3.718,6.14,,3.77,59.5456,-0.084
0,MSGN,-0.12380952380952392,9.120000000000001,,0,,,0.76077545,3.755102,,,0.27008,2.45,-9.749,2.92,,0.51,3.1506848,0.358
0,MSM,-0.010993908780270512,66.75,0.045133144,0.6289,3,3,1.1255252,14.826282,2.87,0.045100003,0.08068,4.49,23.298,4.77,2.8573267,9.57,13.955975,-0.024
0,MTD,0.08481343362197924,1031.005,,0,,,8.402896,39.27422,,,0.18614,26.22,18.776,22.308,54.84502,4.21,46.161465,-0.005
0,MTG,0.09639830508474567,10.385000000000002,0.022641508,0.16440001,0.24,0.24,2.8469605,6.764706,,0.0226,0.42075002,1.53,12.947,1.462,0.799413,-7.69,7.079344,-0.916
0,MTR,-0.0626506024096386,4.3100000000000005,0.13515624,1.0014,0.519,,6.00123,,10.01,,0.82969004,,1.367,0.518,2.7432334,,7.2393823,-0.633
0,MTX,0.12517033287911228,29.455,0.0034891835,0.057600003,0.2,0.2,1.1850182,13.410673,0.34,0.0034999999,0.07211,4.31,41.223,3.474,1.4021299,3.44,16.637882,-0.459
0,MTZ,0.07211217449365681,48.269999999999996,,0,,,0.52979124,10.680709,,,0.04809,4.51,24.264,4.3,1.9852456,-1.68,11.202325,-0.524
0,MUC,0.013427561837455748,14.335,0.03788301,0.59349996,0.544,0.66,15.884383,,4.78,0.046,1.03591,,15.946,0.935,0.8991534,,15.334653,-0.803
0,MUE,0.0015760441292356209,12.64,0.04280063,0.693,0.541,0.61,14.566475,,5.38,0.0479,0.90903,,14.168,0.793,0.89709204,,16.027742,-0.815
0,MUJ,-0.016594516594516495,13.655000000000001,0.04741065,1.2368,0.65,0.76,13.276907,,5.25,0.0551,0.51083,,15.831,0.524,0.86096895,,26.011452,
0,MUR,-0.298605414273995,8.535,0.098870054,,0.875,0.5,0.5457877,-10.961539,4.69,0.056500003,0.11802,-0.78,29.745,1.827,0.28744328,-0.36,4.679803,
0,MUSA,-0.08096039821389367,125.735,,0,,,0.3376639,17.058424,,,0.03457,7.36,31.462,12.216,3.9905283,2.26,10.277506,4.165
0,MVF,-0.0011547344110853786,8.665,0.049884528,0.31870002,0.432,0.4,13.937426,,5.56,0.0464,2.1665199,,10.134,1.345,0.85356224,,6.4312263,3.365
0,MVO,-0.05244845837805834,2.58,0.22932331,1,0.61,0.7,2.4276803,1.235577,14.88,0.265,0.86433,2.08,1.043,0.915,2.464046,,2.808743,-0.047
0,MWA,0.03327171903881698,11.21,0.018766755,0.38889998,0.21,0.21,1.8270509,18.949154,1.47,0.0188,0.08854,0.59,3.865,0.54,2.8926263,2.21,20.703703,-0.668
0,MX,0.0737893927747888,13.985,,0,,,0.62703997,17.246914,,,0.03478,0.81,0.176,0.784,79.375,-7.08,17.818878,
0,MXE,-0.003663003663003539,8.035,0.014760147,,0.12,0.12,16.709953,,,0.0147,0.46894002,,9.044,0.229,0.90225565,,35.633186,
0,MYC,0.005065123010130179,14.04,0.03693629,0.43,0.516,0.52,16.544783,,4.89,0.0369,1.42285,,16.238,1.195,0.85540086,,11.623431,-0.666
0,MYE,-0.03703703703703698,14.620000000000001,0.036784742,0.53470004,0.54,0.54,1.0791612,17.54217,3.39,0.0368,0.074650005,0.83,5.077,1.011,2.8678353,0.93,14.401583,0.267
0,MYF,0.008352315869400107,13.27,0.05064054,0.9465,0.672,0.67,14.001301,,5.83,0.0506,0.75805,,14.532,0.719,0.9138453,,18.470097,
0,MYI,0.015082956259427016,13.43,0.039732143,0.71199995,0.534,0.62,15.558736,,5.35,0.046,0.87428004,,15.033,0.756,0.8953635,,17.804234,
0,MYJ,-0.034850640113798015,13.785,0.05314788,1.3444,0.726,0.75,12.731707,,5.52,0.054899998,0.5075,,15.892,0.541,0.8538887,,25.083178,
0,MYN,-0.034562211981566726,12.725,0.040787403,0.7909,0.518,0.62,14.749372,,4.76,0.048699997,0.77835,,14.521,0.663,0.86564976,,18.959427,-0.977
0,MZA,0.03087719298245606,14.855,0.036802724,0.8578,0.541,0.64,16.376755,,4.52,0.0433,0.70885,,14.857,0.636,0.98863834,,23.094654,
0,NAC,0.018750000000000044,14.615,0.043967277,0.2662,0.645,0.65,14.511857,,5.26,0.0446,2.38185,,16.709,2.408,0.87797,,6.0921926,6.441
0,NAN,-0.0029325513196482023,13.51,0.042635083,0.2984,0.576,0.62,14.200912,,,0.0462,2.01291,,16.041,1.928,0.84782743,,7.053942,1.018
0,NAT,-0.051490514905149,3.5149999999999997,0.117808215,0.4,0.43,0.56,1.2548592,8.139535,10.44,0.1534,0.21007,0.43,4.26,0.603,0.8215962,1.21,5.8043118,
0,NAZ,0.016438356164383494,14.899999999999999,0.034949493,0.2742,0.519,0.6,16.413923,,4.47,0.0404,2.0977,,15.558,1.897,0.95385015,,7.8228784,0.753
0,NBHC,0.03613214039917412,29.335,0.026791694,0.3305,0.8,0.8,3.2305858,15.055,1.45,0.026800001,0.26215,2,25.417,2.391,1.1846403,1.36,12.593058,-0.127
0,NC,0.05748218527315929,19.05,0.035590846,0.186,0.762,0.77,1.1810715,,1.97,0.036,0.21771,,42.557,4.111,0.5230632,,5.414741,-0.241
0,NCA,-0.020019065776930467,10.495000000000001,0.033075437,0.2698,0.342,0.32,25.900013,,3.85,0.0308,3.16258,0,11.045,1.255,0.93073785,,8.191235,3.309
0,NCB,0.023684210526315974,16.165,0.043141358,0.275,0.672,0.41,24.035309,,4.11,0.026600001,2.97884,,16.893,1.928,0.9210975,,8.070591,4.02
0,NCR,0.11253701875616962,22.0,,0,,,0.43481612,9.550848,,,0.07903,2.36,8.736,3.112,2.5801282,3.28,7.242931,-0.273
0,NEA,0.0035360678925033806,14.23,0.044957984,6.45,0.642,0.7,14.642461,,5.09,0.049200002,0.0525,,14.445,0.051,0.98234683,,278.2353,
0,NEM,-0.037327188940092015,62.64,0.012380952,0.1269,0.78,1,4.73635,13.988839,0.9,0.0159,0.36786997,4.48,27.402,4.804,2.2870593,0.71,13.045379,
0,NFG,-0.04734675205855443,41.185,0.041332074,2.1875,1.75,1.78,2.441444,11.348774,3.27,0.042,0.044499997,3.67,24.475,0.796,1.7017365,1.75,52.324123,-0.353
0,NFJ,0.024288107202680154,12.125,0.07358953,1.6667,0.9,0.9,32.657574,,8.97,0.0736,4.60321,,14.344,1.724,0.85262126,,7.0939674,
0,NGVC,0.14405204460966559,12.309999999999999,0.017213114,0.2692,0.21,0.28,0.27730936,18.102942,,0.023599999,0.01764,0.68,7.575,0.78,1.6250826,2.75,15.782052,1.348
0,NGVT,0.05183184197197366,62.230000000000004,,0,,,2.1041403,12.898551,,,0.13886,4.83,12.674,4.046,4.915575,1.33,15.397923,-0.644
0,NHI,-0.06462909901305325,58.379999999999995,0.07132206,1.1287999,4.305,4.41,7.8885775,16.098629,5.35,0.0731,0.57658,3.65,33.423,4.281,1.7580707,1.42,13.725764,0.11
0,NID,0.009042954031650341,13.34,0.045998506,,0.615,0.53,16.80779,,4.57,0.0381,0.63153,,14.31,0.503,0.9357093,,26.620277,
0,NIM,-0.005774783445620879,10.385,0.030724635,1.59,0.318,0.32,27.929085,,3.11,0.0307,0.5159,,10.436,0.191,0.98984283,,54.08377,
0,NJR,-0.01664967720013588,28.935000000000002,0.043691017,0.6983,1.25,1.33,1.3653234,12.474138,2.74,0.0465,0.083009996,2.32,19.189,1.804,1.5081558,2.18,16.04213,
0,NJV,0.005801305293691161,13.95,0.036330935,0.3034,0.505,0.39,22.762583,,3.92,0.028099999,2.64832,,15.921,1.614,0.8711765,,8.593556,0.982
0,NKE,0.1387900355871885,127.61,0.0075968993,0.5799,0.98,0.98,5.3817453,34.877384,1.07,0.0077,0.07205,3.67,5.894,1.689,21.717001,1.78,75.784485,0.11
0,NKG,-0.0024410089503661414,12.435,0.036341462,0.8333,0.447,0.54,15.805529,,4.21,0.043899998,0.6955,,13.953,0.539,0.8786641,,22.745827,-0.91
0,NKX,-0.0006574621959238858,15.27,0.040577807,0.22719999,0.618,0.65,15.161402,,4.94,0.0429,2.7128298,,17.27,2.72,0.88013893,,5.5882354,3.937
0,NMR,-0.09514563106796114,4.66,0.027608696,0.20709999,0.127,0.18,,,2.97,0.0398,0.21468,,7.519,0.276,0.61976326,,16.884058,1.553
0,NMT,0.006369426751592355,14.04,0.034932956,1.1881,0.495,0.55,16.87635,,,0.0372,0.49787,,14.649,0.419,0.9703871,,33.92649,
0,NMY,0.05392912172573183,13.295,0.039820362,5.9666996,0.532,0.64,14.836471,,,0.0438,0.10094,,14.369,0.093,0.95204955,,147.09677,
0,NNI,0.03025210084033625,67.44,0.011671404,0.2557,0.78,0.8,2.439162,11.238334,1.2,0.012,0.11472,6,60.847,3.059,1.1081893,-2.37,22.043152,2.513
0,NNY,-0.01188118811881178,9.96,0.035685483,0.3745,0.354,0.31,24.351606,,3.78,0.0308,2.27961,,10.456,0.934,0.9544758,,10.685225,0.708
0,NOA,-0.06017191977077374,6.59,0.00949464,0.1,0.062,0.12,,13.957447,1.47,0.0184,0.07698,0.47,4.478,0.141,1.4649396,2.38,46.524822,-0.043
0,NOAH,-0.01786339754816113,28.18,,0,,,,10.743296,,,0.26795,2.61,14.558,2.082,1.9260888,0.68,13.46782,0.198
0,NOC,-0.06722118986520353,313.88,0.017184421,0.3791,5.41,5.8,1.5193554,12.524356,1.51,0.0184,0.06908,25.25,58.257,14.211,5.4283605,1.59,22.253183,0.167
0,NOM,-0.015927977839335083,14.315000000000001,0.034416962,1.6689999,0.487,0.53,16.420767,,4.26,0.0372,0.33416,,13.64,0.289,1.0414222,,49.15225,
0,NOMD,0.029317269076305275,25.89,,0,,,,15.347305,,,0.07969,1.67,10.848,1.007,2.3626475,1.71,25.451838,0.349
0,NOW,0.16547130009992217,522.23,,0,,,25.455229,95.60474,,,0.18416001,5.49,12.924,3.546,40.61204,4.22,148.01749,
0,NPK,-0.06053077357425185,83.41,0.012026458,0.1486,1,1,1.7934906,,1.04,0.012,0.15043001,,49.536,6.963,1.6793847,,11.947437,0.552
0,NPN,-0.0644946808510638,14.365,0.034416962,0.3341,0.487,0.37,23.094904,,3.74,0.025899999,2.2569,,15.642,1.375,0.8995013,,10.232727,0.58
0,NPO,0.0342700479780671,60.53,0.017045455,,1.02,1.04,1.1105872,27.436363,1.47,0.0178,0.19145,2.2,52.848,10.339,1.1421435,5.74,5.838089,
0,NPTN,0.02286585365853666,6.895,,0,,,0.83918005,-39.47059,,,0.04131,-0.17,3.613,0.336,1.8571825,1.45,19.970238,
0,NPV,-0.005932762030323002,15.09,0.034584977,1.4297,0.525,0.58,17.403584,,,0.0372,0.42134,,14.506,0.365,1.0402592,,41.342464,
0,NQP,0.01179071481208549,13.83,0.04397678,0.3045,0.606,0.67,14.12374,,,0.048800003,2.04395,,16.371,1.987,0.8386781,,6.909914,0.416
0,NRG,0.009286998202516328,33.685,0.027320798,0.0404,0.93,1.2,0.8705556,7.7626724,1.44,0.0353,0.44337,4.34,7.168,16.72,4.7000556,-0.61,2.0149522,0.557
0,NRK,0.010937499999999822,12.945,0.04160247,0.2888,0.54,0.58,14.09375,,4.74,0.0444,2.03894,,15.452,1.872,0.837432,,6.912393,1.282
0,NRT,-0.02857142857142858,3.125,0.15081967,1.1633,0.46,0.44,5.2457705,,11.94,0.1443,0.85403,,0.047,0.499,65.180855,,6.1392784,-0.368
0,NSA,-0.013010053222944906,33.415000000000006,0.03863167,10.9167,1.31,1.36,5.613715,58.561405,3.89,0.0403,0.05207,0.57,10.182,0.126,3.2783344,5.48,264.92065,
0,NSC,0.046150167384026775,222.75,0.017141555,0.4677,3.76,3.76,5.4491835,19.922586,2.07,0.0171,0.20467,10.98,58.253,8.053,3.7551715,3.55,27.163788,-0.457
0,NTR,0.07973154362416102,40.205,0.04470939,1.2329,1.8,1.8,1.1850312,13.230264,4.37,0.044699997,0.04246,3.04,40.037,1.434,1.0045708,-1.1,28.04742,-0.108
0,NUE,0.06108840610884059,49.025,0.032622818,0.9626,1.607,1.61,0.72476935,17.492908,2.94,0.0327,0.024920002,2.82,33.769,1.671,1.4608072,-3.7,29.521246,-0.718
0,NUM,0.020086083213773476,14.219999999999999,0.037632134,0.3017,0.534,0.61,15.515221,,4.65,0.0431,1.94104,,16.365,1.783,0.8689276,,7.9753227,0.467
0,NUO,0.005287508261731633,15.07,0.038496275,0.24520001,0.584,0.59,17.7143,,4.43,0.0388,2.49276,,17.813,2.14,0.8538708,,7.107476,0.559
0,NUS,0.1416526138279932,54.129999999999995,0.027164996,0.5602,1.49,1.5,1.2279745,15.4302,3.01,0.0273,0.06328,3.51,15.379,2.667,3.5216854,8.39,20.30746,-0.097
0,NUV,0.028517110266159662,10.7,0.03450835,3.3818,0.372,0.37,25.353611,,3.81,0.0345,0.26755,,10.032,0.114,1.0785487,,94.91228,
0,NVO,0.09076946705575173,70.515,0.017386992,0.4725,1.227,1.04,,22.983818,2.42,0.0146,0.32734,3.09,3.077,2.462,23.080923,2.87,28.846466,0.107
0,NVR,0.11197045725636001,4376.49,,0,,,2.2683644,16.070683,,,0.11486,272.06,708.146,208.456,6.174136,4.24,20.974163,-0.219
0,NVS,-0.005652976465159276,86.33,0.03560136,0.9832,3.04,3.09,3.9800053,13.746412,3.4,0.036199998,0.14557,6.27,23.509,3.137,3.6662555,2.04,27.475294,-0.725
0,NVST,0.1255755546253663,26.88,,0,,,1.8724791,14.456988,,,0.00328,1.86,22.125,1.598,1.2153672,787.6,16.827284,
0,NVT,0.023709167544784027,19.505000000000003,0.036401458,0.79550004,0.7,0.7,1.5763106,11.565476,,0.0364,0.07152,1.68,15.172,0.879,1.2806486,,22.104664,-0.576
0,NWE,0.01288810779144689,51.879999999999995,0.045088258,0.77559996,2.35,2.4,2.1724143,14.408334,3.52,0.046,0.1274,3.6,40.605,3.03,1.2774289,4.23,17.118813,-0.549
0,NWN,-0.07379999999999998,46.375,0.04101957,0.935,1.907,1.92,1.8461953,18.160786,3.11,0.041300002,0.0793,2.55,28.94,1.966,1.6002073,6.26,23.555443,
0,NXC,0.011501597444089517,16.17,0.032620993,0.705,0.519,0.52,26.953768,,3.75,0.033,1.26099,,15.43,0.741,1.0259235,,21.363024,
0,NXJ,0.006651884700665134,13.620000000000001,0.048055757,0.28030002,0.655,0.7,13.881974,-340.5,5.22,0.0515,2.3261,-0.04,17.116,2.281,0.7957467,,5.9710655,0.739
0,NXN,-0.017241379310344862,13.08,0.03637759,1.2473999,0.474,0.47,24.003641,,3.85,0.0364,0.69184995,,13.986,0.378,0.9373659,,34.68254,
0,NXP,-0.016052318668252075,16.96,0.03277311,0.67410004,0.546,0.55,26.77437,,3.7,0.0328,1.3105,,15.77,0.81,1.0494609,,20.432098,
0,NXQ,-0.0013297872340425343,14.875,0.033555258,0.7522,0.504,0.5,26.012384,,3.64,0.0336,1.1587,,15.032,0.671,0.9992018,,22.3845,
0,NXR,-0.0018382352941177516,16.07,0.0320442,0.5495,0.522,0.52,26.06446,,3.54,0.032,1.52888,,16.284,0.956,1.0003685,,17.039751,-0.931
0,NXRT,0.09543982058310485,44.085,0.02722372,0.24059999,1.212,1.25,5.3469543,-31.177305,3.5,0.028099999,0.62144,-1.41,14.586,4.884,3.0138488,-130.26,9.000819,
0,NYCB,-0.07683982683982693,8.364999999999998,0.079905994,0.8608,0.68,0.68,3.852353,8.201923,5.84,0.0799,0.39863998,1.04,13.343,0.79,0.63928646,-0.46,10.797468,0.083
0,NYT,0.01802634619828969,44.53,0.0048277373,0.25,0.22,0.24,4.17191,43.186275,0.83,0.0053,0.08056,1.02,7.371,0.84,5.976123,12.99,52.440475,-0.06
0,NYV,-0.009421265141318913,14.765,0.047517225,0.26790002,0.7,0.34,26.72365,,3.78,0.0232,3.03094,,16.313,1.67,0.902354,,8.814431,0.858
0,O,-0.055988771054273245,60.515,0.045671247,1.8897,2.759,2.81,13.047116,41.4589,4.21,0.046,0.30298,1.46,29.982,1.46,2.018878,7.77,41.4589,0.133
0,ODC,0.01720310765815758,36.595,0.026998129,0.3774,1.01,1.04,0.9658782,,2.57,0.0278,0.06673,,19.857,2.46,1.8462003,,14.902439,0.549
0,OEC,0.15752895752895757,15.024999999999999,0.04021448,0.8521,0.6,,0.7363907,12.38843,4.5,,0.0353,1.21,2.493,0.705,6.012836,4.98,21.262411,
0,OFG,0.036845983787767045,14.075,0.019485038,0.6222,0.28,0.28,2.1577766,8.180232,2.3,0.0195,0.089549996,1.72,18.489,0.45,0.760993,1.45,31.266666,-0.091
0,OGS,-0.0008200082000819897,73.325,0.028341735,0.59599996,2.08,2.16,2.574839,19.088774,2.28,0.0294,0.12353,3.83,41.42,3.49,1.7650894,4.14,20.948423,0.035
0,OHI,-0.039622641509434064,30.575,0.08664727,1.5433999,2.68,2.68,7.0067935,19.207548,7.63,0.0866,0.39169997,1.59,17.494,1.725,1.7457415,1.41,17.704348,0.358
0,OIA,-0.009472259810554773,7.300000000000001,0.052179832,0.3566,0.383,0.38,14.808993,,,0.0517,2.15748,,8.018,1.066,0.9129459,,6.866792,3.708
0,OLP,-0.12860192102454648,16.29,0.10778442,1.8367,1.8,1.8,3.962517,32.66,7.35,0.1078,0.23788,0.5,14.484,0.973,1.127451,3.88,16.783146,-0.445
0,OMF,0.1473515248796149,35.525000000000006,0.03242941,0.2505,1.16,3.24,1.990327,7.0354333,,0.089899994,0.26119,5.08,23.608,4.641,1.5138937,0.83,7.7009273,-0.541
0,ORA,0.21750041827003508,72.82,0.0061963103,0.2933,0.44,0.44,5.090951,36.567837,0.79,0.0061000003,0.10588,1.99,27.971,1.502,2.6016228,3.51,48.448734,-0.321
0,ORCC,0.016239316239316404,12.01,0.0925,2.2143,1.11,1.24,5.823819,7.525316,,0.10479999,0.31815,1.58,15.224,1.422,0.7810037,,8.361463,1.435
0,ORCL,0.08611061070077475,60.245,0.015862525,0.3028,0.96,0.96,4.6287723,13.221492,1.56,0.0159,0.26134002,4.56,3.149,3.18,19.145761,1.87,18.95912,0.053
0,ORI,-0.009968847352024968,15.665,0.052767053,0.91110003,0.82,0.84,0.75812197,9.347058,3.93,0.0541,0.04264,1.7,19.692,0.907,0.8069267,0.91,17.519295,1.403
0,ORN,0.08591065292096212,3.165,,0,,,0.12793264,9.575757,,,0.01194,0.33,4.726,0.301,0.6686416,-1.14,10.49834,
0,OSK,0.019875143330360556,77.185,0.014722536,0.2159,1.17,1.2,0.7500931,14.068542,1.38,0.0153,0.05152,5.69,40.656,5.425,1.9689592,-2.99,14.75576,-0.582
0,PAC,0.15842105263157902,86.735,0.0043837503,1.1115,0.382,4.32,,23.291006,3.37,0.0496,0.29677,3.78,18.47,4.44,4.766649,7.03,19.828829,
0,PAG,0.14259067357512967,53.245000000000005,0.015112892,0.31780002,0.83,1.68,0.21584566,9.774823,2.89,0.0306,0.01533,5.64,34.353,3.882,1.6048089,7.41,14.201443,-0.617
0,PAGS,0.008691206543967267,37.5,0.0061240112,0,0.24,,,33.726498,,,0.35981,1.17,5.026,0.696,7.851174,65.45,56.695404,-0.081
0,PAM,-0.016722408026755953,11.735,,0,,,,7.686275,,,0.0634,1.53,1138.375,397.9,0.010330515,8.95,0.029555166,-0.987
0,PAYC,0.410156971375808,380.925,,0,,,28.20382,91.55875,,,0.22229,4.17,10.173,3.018,37.530716,7.9,126.50762,-0.414
0,PB,0.01505532378015606,56.035,0.032130677,0.3609,1.79,1.84,5.111431,11.350913,2.26,0.033,0.42352,4.93,64.193,5.03,0.8717461,1.11,11.125248,0.591
0,PBA,-0.1084634346754314,21.689999999999998,0.075465694,1.3977001,1.661,1.9,,11.302084,5.26,0.0863,0.16925,1.92,17.206,1.833,1.261188,0.98,11.838517,-0.619
0,PBFX,-0.05652173913043479,8.785,0.18678816,0.8628,1.64,1.2,1.5001225,3.790393,10.3,0.1367,0.36876,2.29,2.041,2.132,4.2528176,0.49,4.071295,0.69
0,PBH,-0.014929424538545177,35.955,,0,,,1.8967512,11.166154,,,0.15836,3.25,24.448,2.991,1.484375,2.96,12.133066,0.288
0,PBT,-0.0940449565975513,2.4050000000000002,0.16874999,0.9799,0.405,0.15,5.595127,,7.84,0.0618,0.94066,,0.009,0.402,265.55557,,5.945274,-0.553
0,PCF,0.02900378310214391,8.51,0.05612745,1.2462001,0.458,0.98,16.258558,,4.31,0.12060001,0.80236,,9.395,0.403,0.868547,,20.248138,1.14
